Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2025-01-01,2,Eixample,10,Sant Antoni,111,14,2
2025-01-01,2,Eixample,10,Sant Antoni,381,15,1
2025-01-01,2,Eixample,10,Sant Antoni,276,15,2
2025-01-01,2,Eixample,10,Sant Antoni,241,16,1
2025-01-01,2,Eixample,10,Sant Antoni,319,16,2
2025-01-01,2,Eixample,10,Sant Antoni,15814,17,1
2025-01-01,2,Eixample,10,Sant Antoni,14224,17,2
2025-01-01,2,Eixample,10,Sant Antoni,569,18,1
2025-01-01,2,Eixample,10,Sant Antoni,644,18,2
2025-01-01,2,Eixample,10,Sant Antoni,14,19,1
2025-01-01,2,Eixample,10,Sant Antoni,10,19,2
2025-01-01,2,Eixample,10,Sant Antoni,5,23,1
2025-01-01,2,Eixample,10,Sant Antoni,..,23,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,1,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,1,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,2,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,296,3,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,640,3,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,4,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,34,5,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,98,5,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,204,6,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,261,6,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,279,7,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,184,7,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,1423,8,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,1356,8,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,156,9,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,141,9,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,10,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,10,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,259,11,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,216,11,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,850,12,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,1535,12,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,678,13,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,467,13,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,94,14,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,158,14,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,475,15,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,399,15,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,372,16,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,409,16,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,14367,17,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,13324,17,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,756,18,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,780,18,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,19,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,22,19,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,21,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,23,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,23,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,32,3,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,40,3,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,5,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,5,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,6,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,9,6,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,7,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,7,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,96,8,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,75,8,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,9,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,9,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,10,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,10,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,23,11,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,11,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,12,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,12,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,13,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,13,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,13,14,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,14,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,64,15,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,55,15,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,16,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,16,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1110,17,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1153,17,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,18,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,18,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,1,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,5,1,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,8,2,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,6,2,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,174,3,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,297,3,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,4,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,4,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,20,5,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,55,5,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,81,6,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,99,6,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,257,7,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,161,7,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,1089,8,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,1107,8,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,20,9,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,13,9,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,10,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,10,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,585,11,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,494,11,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,245,12,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,359,12,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,199,13,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,160,13,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,51,14,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,14,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,315,15,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,203,15,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,40,16,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,34,16,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,13296,17,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,12035,17,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,83,18,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,78,18,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,19,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,19,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,..,23,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,1,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,1,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,2,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,2,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,30,3,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,232,3,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,4,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,7,5,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,269,5,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,22,6,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,34,6,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,51,7,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,34,7,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,427,8,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,373,8,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,12,9,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,11,9,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,10,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,10,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,118,11,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,88,11,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,79,12,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,149,12,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,38,13,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,15,13,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,29,14,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,35,14,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,133,15,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,96,15,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,33,16,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,33,16,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,4372,17,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,3925,17,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,87,18,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,109,18,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,19,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,23,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,..,23,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,1,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,6,1,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,8,2,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,2,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,125,3,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,237,3,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,4,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,27,5,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,58,5,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,42,6,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,54,6,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,133,7,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,114,7,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,773,8,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,698,8,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,43,9,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,18,9,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,10,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,10,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,182,11,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,188,11,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,182,12,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,323,12,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,63,13,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,51,13,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,78,14,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,111,14,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,257,15,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,195,15,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,50,16,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,96,16,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,6513,17,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,5762,17,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,198,18,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,195,18,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,19,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,20,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,..,23,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,9,1,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,9,1,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,2,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,2,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,87,3,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,334,3,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,4,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,4,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,13,5,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,41,5,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,42,6,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,6,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,133,7,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,80,7,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,656,8,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,614,8,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,29,9,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,15,9,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,13,10,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,15,10,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,210,11,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,177,11,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,151,12,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,388,12,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,13,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,42,13,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,28,14,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,55,14,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,385,15,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,287,15,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,36,16,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,16,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,8982,17,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,7939,17,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,110,18,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,138,18,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,19,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,6,23,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,..,23,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,1,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,5,1,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,6,2,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,5,2,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,83,3,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,148,3,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,4,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,4,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,10,5,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,30,5,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,106,6,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,104,6,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,262,7,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,160,7,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,1243,8,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,1135,8,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,28,9,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,23,9,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,10,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,10,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,261,11,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,182,11,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,171,12,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,393,12,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,115,13,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,69,13,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,79,14,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,68,14,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,256,15,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,151,15,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,50,16,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,59,16,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,10607,17,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,9238,17,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,125,18,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,144,18,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,19,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,19,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,20,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,23,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,..,23,2
2025-01-01,3,Sants-Montjuïc,18,Sants,13,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,18,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,12,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,8,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,266,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,747,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,..,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,6,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,29,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,131,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,123,6,1
2025-01-01,3,Sants-Montjuïc,18,Sants,123,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,641,7,1
2025-01-01,3,Sants-Montjuïc,18,Sants,360,7,2
2025-01-01,3,Sants-Montjuïc,18,Sants,2462,8,1
2025-01-01,3,Sants-Montjuïc,18,Sants,2209,8,2
2025-01-01,3,Sants-Montjuïc,18,Sants,89,9,1
2025-01-01,3,Sants-Montjuïc,18,Sants,79,9,2
2025-01-01,3,Sants-Montjuïc,18,Sants,6,10,1
2025-01-01,3,Sants-Montjuïc,18,Sants,6,10,2
2025-01-01,3,Sants-Montjuïc,18,Sants,320,11,1
2025-01-01,3,Sants-Montjuïc,18,Sants,268,11,2
2025-01-01,3,Sants-Montjuïc,18,Sants,389,12,1
2025-01-01,3,Sants-Montjuïc,18,Sants,1758,12,2
2025-01-01,3,Sants-Montjuïc,18,Sants,96,13,1
2025-01-01,3,Sants-Montjuïc,18,Sants,65,13,2
2025-01-01,3,Sants-Montjuïc,18,Sants,108,14,1
2025-01-01,3,Sants-Montjuïc,18,Sants,142,14,2
2025-01-01,3,Sants-Montjuïc,18,Sants,454,15,1
2025-01-01,3,Sants-Montjuïc,18,Sants,346,15,2
2025-01-01,3,Sants-Montjuïc,18,Sants,152,16,1
2025-01-01,3,Sants-Montjuïc,18,Sants,151,16,2
2025-01-01,3,Sants-Montjuïc,18,Sants,18650,17,1
2025-01-01,3,Sants-Montjuïc,18,Sants,16231,17,2
2025-01-01,3,Sants-Montjuïc,18,Sants,364,18,1
2025-01-01,3,Sants-Montjuïc,18,Sants,389,18,2
2025-01-01,3,Sants-Montjuïc,18,Sants,5,19,1
2025-01-01,3,Sants-Montjuïc,18,Sants,5,19,2
2025-01-01,3,Sants-Montjuïc,18,Sants,9,23,1
2025-01-01,3,Sants-Montjuïc,18,Sants,7,23,2
2025-01-01,4,Les Corts,19,les Corts,7,1,1
2025-01-01,4,Les Corts,19,les Corts,14,1,2
2025-01-01,4,Les Corts,19,les Corts,5,2,1
2025-01-01,4,Les Corts,19,les Corts,12,2,2
2025-01-01,4,Les Corts,19,les Corts,115,3,1
2025-01-01,4,Les Corts,19,les Corts,177,3,2
2025-01-01,4,Les Corts,19,les Corts,5,4,1
2025-01-01,4,Les Corts,19,les Corts,..,4,2
2025-01-01,4,Les Corts,19,les Corts,12,5,1
2025-01-01,4,Les Corts,19,les Corts,34,5,2
2025-01-01,4,Les Corts,19,les Corts,77,6,1
2025-01-01,4,Les Corts,19,les Corts,61,6,2
2025-01-01,4,Les Corts,19,les Corts,249,7,1
2025-01-01,4,Les Corts,19,les Corts,148,7,2
2025-01-01,4,Les Corts,19,les Corts,1425,8,1
2025-01-01,4,Les Corts,19,les Corts,1048,8,2
2025-01-01,4,Les Corts,19,les Corts,109,9,1
2025-01-01,4,Les Corts,19,les Corts,122,9,2
2025-01-01,4,Les Corts,19,les Corts,21,10,1
2025-01-01,4,Les Corts,19,les Corts,9,10,2
2025-01-01,4,Les Corts,19,les Corts,416,11,1
2025-01-01,4,Les Corts,19,les Corts,359,11,2
2025-01-01,4,Les Corts,19,les Corts,205,12,1
2025-01-01,4,Les Corts,19,les Corts,355,12,2
2025-01-01,4,Les Corts,19,les Corts,79,13,1
2025-01-01,4,Les Corts,19,les Corts,36,13,2
2025-01-01,4,Les Corts,19,les Corts,112,14,1
2025-01-01,4,Les Corts,19,les Corts,117,14,2
2025-01-01,4,Les Corts,19,les Corts,516,15,1
2025-01-01,4,Les Corts,19,les Corts,367,15,2
2025-01-01,4,Les Corts,19,les Corts,104,16,1
2025-01-01,4,Les Corts,19,les Corts,142,16,2
2025-01-01,4,Les Corts,19,les Corts,21448,17,1
2025-01-01,4,Les Corts,19,les Corts,18458,17,2
2025-01-01,4,Les Corts,19,les Corts,318,18,1
2025-01-01,4,Les Corts,19,les Corts,349,18,2
2025-01-01,4,Les Corts,19,les Corts,5,19,1
2025-01-01,4,Les Corts,19,les Corts,6,19,2
2025-01-01,4,Les Corts,19,les Corts,8,23,1
2025-01-01,4,Les Corts,19,les Corts,..,23,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,5,1,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,9,1,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,2,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,7,2,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,63,3,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,102,3,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,4,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,..,4,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,10,5,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,20,5,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,48,6,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,53,6,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,140,7,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,91,7,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,832,8,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,672,8,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,30,9,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,40,9,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,10,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,6,10,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,197,11,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,155,11,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,169,12,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,287,12,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,21,13,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,24,13,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,83,14,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,76,14,2
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,280,15,1
2025-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,193,15,2
