Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2015-01-01,2,Eixample,10,Sant Antoni,17,5,0,2
2015-01-01,2,Eixample,10,Sant Antoni,48,5,1,1
2015-01-01,2,Eixample,10,Sant Antoni,51,5,1,2
2015-01-01,2,Eixample,10,Sant Antoni,95,5,2,1
2015-01-01,2,Eixample,10,Sant Antoni,83,5,2,2
2015-01-01,2,Eixample,10,Sant Antoni,132,5,3,1
2015-01-01,2,Eixample,10,Sant Antoni,145,5,3,2
2015-01-01,2,Eixample,10,Sant Antoni,296,5,4,1
2015-01-01,2,Eixample,10,Sant Antoni,284,5,4,2
2015-01-01,2,Eixample,10,Sant Antoni,453,5,5,1
2015-01-01,2,Eixample,10,Sant Antoni,507,5,5,2
2015-01-01,2,Eixample,10,Sant Antoni,626,5,6,1
2015-01-01,2,Eixample,10,Sant Antoni,636,5,6,2
2015-01-01,2,Eixample,10,Sant Antoni,548,5,7,1
2015-01-01,2,Eixample,10,Sant Antoni,577,5,7,2
2015-01-01,2,Eixample,10,Sant Antoni,401,5,8,1
2015-01-01,2,Eixample,10,Sant Antoni,453,5,8,2
2015-01-01,2,Eixample,10,Sant Antoni,353,5,9,1
2015-01-01,2,Eixample,10,Sant Antoni,349,5,9,2
2015-01-01,2,Eixample,10,Sant Antoni,263,5,10,1
2015-01-01,2,Eixample,10,Sant Antoni,217,5,10,2
2015-01-01,2,Eixample,10,Sant Antoni,207,5,11,1
2015-01-01,2,Eixample,10,Sant Antoni,136,5,11,2
2015-01-01,2,Eixample,10,Sant Antoni,138,5,12,1
2015-01-01,2,Eixample,10,Sant Antoni,115,5,12,2
2015-01-01,2,Eixample,10,Sant Antoni,92,5,13,1
2015-01-01,2,Eixample,10,Sant Antoni,63,5,13,2
2015-01-01,2,Eixample,10,Sant Antoni,57,5,14,1
2015-01-01,2,Eixample,10,Sant Antoni,37,5,14,2
2015-01-01,2,Eixample,10,Sant Antoni,35,5,15,1
2015-01-01,2,Eixample,10,Sant Antoni,22,5,15,2
2015-01-01,2,Eixample,10,Sant Antoni,20,5,16,1
2015-01-01,2,Eixample,10,Sant Antoni,7,5,16,2
2015-01-01,2,Eixample,10,Sant Antoni,13,5,17,1
2015-01-01,2,Eixample,10,Sant Antoni,..,5,17,2
2015-01-01,2,Eixample,10,Sant Antoni,..,5,18,1
2015-01-01,2,Eixample,10,Sant Antoni,..,5,18,2
2015-01-01,2,Eixample,10,Sant Antoni,..,5,19,1
2015-01-01,2,Eixample,10,Sant Antoni,..,5,19,2
2015-01-01,2,Eixample,10,Sant Antoni,..,6,0,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,4,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,5,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,5,2
2015-01-01,2,Eixample,10,Sant Antoni,..,6,6,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,7,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,8,1
2015-01-01,2,Eixample,10,Sant Antoni,..,6,9,2
2015-01-01,2,Eixample,10,Sant Antoni,..,6,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,704,1,0,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,826,1,0,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,635,1,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,628,1,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,490,1,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,516,1,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,402,1,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,409,1,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,367,1,4,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,410,1,4,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,361,1,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,430,1,5,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,486,1,6,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,499,1,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,537,1,7,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,594,1,7,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,653,1,8,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,657,1,8,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,646,1,9,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,678,1,9,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,620,1,10,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,566,1,10,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,532,1,11,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,536,1,11,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,385,1,12,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,365,1,12,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,423,1,13,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,325,1,13,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,357,1,14,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,302,1,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,341,1,15,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,193,1,15,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,395,1,16,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,212,1,16,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,278,1,17,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,115,1,17,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,112,1,18,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,23,1,18,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,29,1,19,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,6,1,19,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,1,20,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,1,20,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,31,2,0,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,26,2,0,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,44,2,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,32,2,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,26,2,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,22,2,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,2,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,14,2,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,31,2,4,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,22,2,4,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,76,2,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,48,2,5,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,110,2,6,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,99,2,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,127,2,7,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,131,2,7,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,93,2,8,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,99,2,8,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,78,2,9,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,87,2,9,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,74,2,10,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,68,2,10,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,80,2,11,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,65,2,11,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,2,12,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,60,2,12,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,65,2,13,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,49,2,13,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,61,2,14,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,2,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,2,15,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,37,2,15,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,62,2,16,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,43,2,16,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,61,2,17,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,27,2,17,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,33,2,18,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,7,2,18,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,2,19,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,19,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,2,20,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,3,0,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,8,3,0,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,3,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,19,3,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,3,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,3,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,13,3,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,18,3,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,27,3,4,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,25,3,4,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,127,3,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,94,3,5,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,227,3,6,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,210,3,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,205,3,7,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,196,3,7,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,131,3,8,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,148,3,8,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,151,3,9,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,168,3,9,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,198,3,10,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,187,3,10,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,264,3,11,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,194,3,11,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,304,3,12,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,257,3,12,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,337,3,13,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,313,3,13,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,308,3,14,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,254,3,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,328,3,15,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,240,3,15,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,368,3,16,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,213,3,16,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,243,3,17,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,98,3,17,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,127,3,18,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,40,3,18,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,29,3,19,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,7,3,19,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,3,20,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,4,0,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,0,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,4,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,10,4,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,7,4,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,11,4,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,14,4,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,79,4,4,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,52,4,4,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,255,4,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,215,4,5,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,388,4,6,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,319,4,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,288,4,7,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,292,4,7,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,119,4,8,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,158,4,8,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,99,4,9,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,114,4,9,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,48,4,10,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,70,4,10,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,27,4,11,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,25,4,11,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,24,4,12,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,21,4,12,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,4,13,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,13,4,13,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,10,4,14,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,16,4,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,14,4,15,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,8,4,15,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,4,16,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,7,4,16,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,17,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,5,4,17,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,18,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,18,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,4,19,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,28,5,0,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,42,5,0,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,101,5,1,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,104,5,1,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,147,5,2,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,175,5,2,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,248,5,3,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,319,5,3,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,383,5,4,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,472,5,4,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,669,5,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,770,5,5,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,861,5,6,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,1015,5,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,836,5,7,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,1078,5,7,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,666,5,8,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,876,5,8,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,537,5,9,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,584,5,9,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,417,5,10,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,431,5,10,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,283,5,11,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,264,5,11,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,172,5,12,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,162,5,12,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,119,5,13,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,81,5,13,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,65,5,14,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,37,5,14,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,47,5,15,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,23,5,15,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,22,5,16,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,5,16,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,12,5,17,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,5,17,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,9,5,18,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,18,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,5,19,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,5,1
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,6,2
2015-01-01,3,Sants-Montjuïc,11,el Poble-sec,..,6,8,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,1,0,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,22,1,0,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,1,1,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,1,1,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,19,1,2,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,30,1,2,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,21,1,3,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,1,3,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,27,1,4,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,30,1,4,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,19,1,5,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,40,1,5,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,27,1,6,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,34,1,6,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,23,1,7,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,32,1,7,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,16,1,8,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,28,1,8,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,26,1,9,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,37,1,9,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,36,1,10,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,29,1,10,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,24,1,11,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,36,1,11,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,29,1,12,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,16,1,12,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,1,13,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,1,13,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,15,1,14,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,1,14,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,1,15,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,1,15,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,24,1,16,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,1,16,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,1,17,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,1,17,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,1,18,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,0,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,1,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,1,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,2,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,2,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,3,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,3,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,4,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,4,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,5,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,6,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,6,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,7,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,7,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,2,8,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,2,9,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,9,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,10,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,10,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,12,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,12,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,14,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,15,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,15,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,2,17,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,4,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,5,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,5,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,6,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,6,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,7,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,7,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,8,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,8,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,9,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,9,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,10,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,10,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,11,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,11,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,12,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,12,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,7,3,13,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,13,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,14,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,3,14,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,15,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,15,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,3,16,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5,3,16,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8,3,17,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6,3,17,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,18,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,18,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,19,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,3,20,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,2,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,3,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,6,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,7,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,8,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,9,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,10,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,11,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,11,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,12,1
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,12,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,14,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,4,16,2
2015-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,..,5,0,2
